PT	AU	BA	BE	GP	AF	BF	CA	TI	SO	SE	BS	LA	DT	CT	CY	CL	SP	HO	DE	ID	AB	C1	RP	EM	RI	OI	FU	FX	CR	NR	TC	Z9	U1	U2	PU	PI	PA	SN	EI	BN	J9	JI	PD	PY	VL	IS	PN	SU	SI	MA	BP	EP	AR	DI	D2	EA	PG	WC	SC	GA	UT	PM	OA	HC	HP	DA
J	Dodich, A; Crespi, C; Santi, GC; Cappa, SF; Cerami, C				Dodich, Alessandra; Crespi, Chiara; Santi, Gaia C.; Cappa, Stefano F.; Cerami, Chiara			Evaluation of Discriminative Detection Abilities of Social Cognition Measures for the Diagnosis of the Behavioral Variant of Frontotemporal Dementia: a Systematic Review	NEUROPSYCHOLOGY REVIEW																	Cerami, Chiara/0000-0003-1974-3421												1040-7308	1573-6660															10.1007/s11065-020-09457-1		OCT 2020					WOS:000578456300001	33040199					
J	van de Groep, S; Zanolie, K; Green, KH; Sweijen, SW; Crone, EA				van de Groep, Suzanne; Zanolie, Kiki; Green, Kayla H.; Sweijen, Sophie W.; Crone, Eveline A.			A daily diary study on adolescents' mood, empathy, and prosocial behavior during the COVID-19 pandemic	PLOS ONE																van de Groep, Suzanne/ABH-3488-2020	van de Groep, Suzanne/0000-0001-6135-0053; Green, Kayla/0000-0001-6962-4047; Zanolie, Kiki/0000-0001-6101-1000												1932-6203					OCT 7	2020	15	10							e0240349	10.1371/journal.pone.0240349							WOS:000581808000006	33027308					
J	Mascaro, JS; Florian, MP; Ash, MJ; Palmer, PK; Frazier, T; Condon, P; Raison, C				Mascaro, Jennifer S.; Florian, Marianne P.; Ash, Marcia J.; Palmer, Patricia K.; Frazier, Tyralynn; Condon, Paul; Raison, Charles			Ways of Knowing Compassion: How Do We Come to Know, Understand, and Measure Compassion When We See It?	FRONTIERS IN PSYCHOLOGY																													1664-1078					OCT 2	2020	11								547241	10.3389/fpsyg.2020.547241							WOS:000577522900001	33132956					
J	Sassenrath, C; Barthelmas, M; Saur, J; Keller, J				Sassenrath, Claudia; Barthelmaes, Michael; Saur, Johanna; Keller, Johannes			Inducing empathy affects cardiovascular reactivity reflected in changes in high-frequency heart rate variability	COGNITION & EMOTION																													0269-9931	1464-0600															10.1080/02699931.2020.1826910		OCT 2020					WOS:000574022000001	32998630					
J	Huo, M; Fuentecilla, JL; Birditt, KS; Fingerman, KL				Huo, Meng; Fuentecilla, Jamie L.; Birditt, Kira S.; Fingerman, Karen L.			Empathy and Close Social Ties in Late Life	JOURNALS OF GERONTOLOGY SERIES B-PSYCHOLOGICAL SCIENCES AND SOCIAL SCIENCES																													1079-5014	1758-5368				OCT	2020	75	8					1648	1657		10.1093/geronb/gbz044							WOS:000593214100007	30982884					
J	Reddan, MC; Young, H; Falkner, J; Lopez-Sola, M; Wager, TD				Reddan, Marianne C.; Young, Hannah; Falkner, Julia; Lopez-Sola, Marina; Wager, Tor D.			Touch and social support influence interpersonal synchrony and pain	SOCIAL COGNITIVE AND AFFECTIVE NEUROSCIENCE																	LOPEZ SOLA, MARINA/0000-0002-5517-2665; Young, Hannah/0000-0002-4248-9612												1749-5016	1749-5024				OCT	2020	15	10			SI		1064	1075		10.1093/scan/nsaa048							WOS:000593436600006	32301998					
J	Frileux, S; Dubertret, C; Le Strat, Y				Frileux, S.; Dubertret, C.; Le Strat, Y.			Short-term impact of alcohol detoxification on facial emotions recognition	ENCEPHALE-REVUE DE PSYCHIATRIE CLINIQUE BIOLOGIQUE ET THERAPEUTIQUE																													0013-7006					OCT	2020	46	5					319	325		10.1016/j.encep.2020.04.019							WOS:000581235000002	32928528					
J	Pasquini, L; Nana, AL; Toller, G; Brown, JA; Deng, J; Staffaroni, A; Kim, EJ; Hwang, JHL; Li, LB; Park, Y; Gaus, SE; Allen, I; Sturm, VE; Spina, S; Grinberg, LT; Rankin, KP; Kramer, JH; Rosen, HJ; Miller, BL; Seeley, WW				Pasquini, Lorenzo; Nana, Alissa L.; Toller, Gianina; Brown, Jesse A.; Deng, Jersey; Staffaroni, Adam; Kim, Eun-Joo; Hwang, Ji-Hye L.; Li, Libo; Park, Youngsoon; Gaus, Stephanie E.; Allen, Isabel; Sturm, Virginia E.; Spina, Salvatore; Grinberg, Lea T.; Rankin, Katherine P.; Kramer, Joel H.; Rosen, Howard J.; Miller, Bruce L.; Seeley, William W.			Salience Network Atrophy Links Neuron Type-Specific Pathobiology to Loss of Empathy in Frontotemporal Dementia	CEREBRAL CORTEX																													1047-3211	1460-2199				OCT	2020	30	10					5387	5399		10.1093/cercor/bhaa119							WOS:000580998000016	32500143					
J	Berntsen, MB; Cooper, NR; Romei, V				Berntsen, Monica B.; Cooper, Nicholas R.; Romei, Vincenzo			Emotional Valence Modulates Low Beta Suppression and Recognition of Social Interactions	JOURNAL OF PSYCHOPHYSIOLOGY																													0269-8803	2151-2124				OCT	2020	34	4					235	245		10.1027/0269-8803/a000251							WOS:000581206900004						
J	Gutsell, JN; Simon, JC; Jiang, YY				Gutsell, Jennifer N.; Simon, Jeremy C.; Jiang, Yanyi			Perspective taking reduces group biases in sensorimotor resonance	CORTEX																													0010-9452	1973-8102				OCT	2020	131						42	53		10.1016/j.cortex.2020.04.037							WOS:000577507100003	32801074					
J	Heinze, PE; Fatfouta, R; Schroder-Abe, M				Heinze, Peter Eric; Fatfouta, Ramzi; Schroeder-Abe, Michela			Validation of an implicit measure of antagonistic narcissism	JOURNAL OF RESEARCH IN PERSONALITY																													0092-6566	1095-7251				OCT	2020	88								103993	10.1016/j.jrp.2020.103993							WOS:000577347900007						
J	Hu, YN; Emery, HT; Ravindran, N; McElwain, NL				Hu, Yannan; Emery, Helen T.; Ravindran, Niyantri; McElwain, Nancy L.			Direct and Indirect Pathways From Maternal and Paternal Empathy to Young Children's Socioemotional Functioning	JOURNAL OF FAMILY PSYCHOLOGY																	Hu, Yannan/0000-0002-5201-7192												0893-3200	1939-1293				OCT	2020	34	7					825	835		10.1037/fam0000745							WOS:000575827300006	32551727					
J	Lowicki, P; Zajenkowski, M; van der Linden, D				Lowicki, Pawel; Zajenkowski, Marcin; van der Linden, Dimitri			The Interplay Between Cognitive Intelligence, Ability Emotional Intelligence, and Religiosity	JOURNAL OF RELIGION & HEALTH																	Lowicki, Pawel/0000-0001-6012-6287												0022-4197	1573-6571				OCT	2020	59	5			SI		2556	2576		10.1007/s10943-019-00953-0							WOS:000570878500029	31748923					
J	Gaesser, B				Gaesser, Brendan			Episodic mindreading: Mentalizing guided by scene construction of imagined and remembered events	COGNITION																													0010-0277	1873-7838				OCT	2020	203								104325	10.1016/j.cognition.2020.104325							WOS:000564691200004	32559512					
J	Jin, D; Bi, YL; Yan, M				Jin, Dou; Bi, Yanling; Yan, Miao			Possible Relationship Between Sense of Coherence and Adolescents' School Adaptation Through Empathy and Parenting: A Moderated Mediation Model	JOURNAL OF EARLY ADOLESCENCE																													0272-4316	1552-5449														0272431620961443	10.1177/0272431620961443		SEP 2020					WOS:000575459600001						
J	Zhen, Z; Wang, HG; Zhu, RD; Zhang, S; Jin, T; Qin, SZ; Liu, C				Zhen, Zhen; Wang, Huagen; Zhu, Ruida; Zhang, Shen; Jin, Tao; Qin, Shaozheng; Liu, Chao			Acute psychosocial stress increases third-party helping but not punishing behavior	STRESS-THE INTERNATIONAL JOURNAL ON THE BIOLOGY OF STRESS																													1025-3890	1607-8888															10.1080/10253890.2020.1825672		SEP 2020					WOS:000575231500001	32951512					
J	Mahmud, A				Mahmud, Arif			A context-specific social and emotional learning programme to support adolescents following the transition to secondary school	PASTORAL CARE IN EDUCATION																	Mahmud, Arif/0000-0003-2125-4723												0264-3944	1468-0122															10.1080/02643944.2020.1827285		SEP 2020					WOS:000574680600001						
J	Yoshida, K; Matsui, Y				Yoshida, Kanako; Matsui, Yutaka			A Pilot Study for the Development and Evaluation of an Educational Program to Reduce Stigma Toward Cancer and Cancer Survivors: Focusing on Dating and Marriage After Cancer Diagnosis	JOURNAL OF CANCER EDUCATION																	Yoshida, Kanako/0000-0002-1750-2723												0885-8195	1543-0154															10.1007/s13187-020-01885-0		SEP 2020					WOS:000572861800001	32980978					
J	Wegemer, CM				Wegemer, Christopher M.			Selflessness, Depression, and Neuroticism: An Interactionist Perspective on the Effects of Self-Transcendence, Perspective-Taking, and Materialism	FRONTIERS IN PSYCHOLOGY																													1664-1078					SEP 23	2020	11								523950	10.3389/fpsyg.2020.523950							WOS:000576016600001	33071854					
J	Bagheri, E; Roesler, O; Cao, HL; Vanderborght, B				Bagheri, Elahe; Roesler, Oliver; Cao, Hoang-Long; Vanderborght, Bram			A Reinforcement Learning Based Cognitive Empathy Framework for Social Robots	INTERNATIONAL JOURNAL OF SOCIAL ROBOTICS																													1875-4791	1875-4805															10.1007/s12369-020-00683-4		SEP 2020					WOS:000571361800001						
J	Shen, YH; Hu, GW				Shen, Yunhua; Hu, Guangwei			Chinese graduate students' perceptions of plagiarism: A mixed-methods study	ACCOUNTABILITY IN RESEARCH-POLICIES AND QUALITY ASSURANCE																Hu, Guangwei/B-1732-2016	Hu, Guangwei/0000-0002-2297-4784												0898-9621	1545-5815															10.1080/08989621.2020.1819253		SEP 2020					WOS:000570284600001	32877216					
J	Yaden, M; Yaden, D; Buffone, A; Eichstaedt, J; Crutchley, P; Smith, L; Cass, J; Callahan, C; Rosenthal, S; Ungar, L; Schwartz, A; Hojat, M				Yaden, Mary; Yaden, David; Buffone, Anneke; Eichstaedt, Johannes; Crutchley, Patrick; Smith, Laura; Cass, Jonathan; Callahan, Clara; Rosenthal, Susan; Ungar, Lyle; Schwartz, Andrew; Hojat, Mohammadreza			Linguistic analysis of empathy in medical school admission essays	INTERNATIONAL JOURNAL OF MEDICAL EDUCATION																	Yaden, David/0000-0002-9604-6227												2042-6372					SEP 18	2020	11						186	190		10.5116/ijme.5f2d.0359							WOS:000573269900001	32949231					
J	Canevello, A; Crocker, J				Canevello, Amy; Crocker, Jennifer			Prosocial Orientations: Distinguishing Compassionate Goals From Other Constructs	FRONTIERS IN PSYCHOLOGY																													1664-1078					SEP 17	2020	11								538165	10.3389/fpsyg.2020.538165							WOS:000576321000001	33041909					
J	Brown, CL; West, TV; Sanchez, AH; Mendes, WB				Brown, Casey L.; West, Tessa V.; Sanchez, Amy H.; Mendes, Wendy Berry			Emotional Empathy in the Social Regulation of Distress: A Dyadic Approach	PERSONALITY AND SOCIAL PSYCHOLOGY BULLETIN																													0146-1672	1552-7433														0146167220953987	10.1177/0146167220953987		SEP 2020					WOS:000570682200001	32936053					
J	Calbi, M; Langiulli, N; Siri, F; Umilta, MA; Gallese, V				Calbi, M.; Langiulli, N.; Siri, F.; Umilta, M. A.; Gallese, V.			Visual exploration of emotional body language: a behavioural and eye-tracking study	PSYCHOLOGICAL RESEARCH-PSYCHOLOGISCHE FORSCHUNG																	Calbi, Marta/0000-0001-7555-0611												0340-0727	1430-2772															10.1007/s00426-020-01416-y		SEP 2020					WOS:000569321300001	32920675					
J	Holland, AC; O'Connell, G; Dziobek, I				Holland, Alison C.; O'Connell, Garret; Dziobek, Isabel			Facial mimicry, empathy, and emotion recognition: a meta-analysis of correlations	COGNITION & EMOTION																Dziobek, isabel/ABB-4928-2020	Holland, Alice Ann/0000-0002-5442-9529												0269-9931	1464-0600															10.1080/02699931.2020.1815655		SEP 2020					WOS:000568945600001	32924798					
J	Hartwig, EA; Aust, S; Heekeren, HR; Heuser, I				Alkan Haertwig, Elif; Aust, Sabine; Heekeren, Hauke R.; Heuser, Isabella			No Words for Feelings? Not Only for My Own: Diminished Emotional Empathic Ability in Alexithymia	FRONTIERS IN BEHAVIORAL NEUROSCIENCE																													1662-5153					SEP 11	2020	14								112	10.3389/fnbeh.2020.00112							WOS:000575632000001	33061894					
J	Zava, F; Sette, S; Baumgartner, E; Coplan, RJ				Zava, Federica; Sette, Stefania; Baumgartner, Emma; Coplan, Robert J.			Shyness and empathy in early childhood: Examining links between feelings of empathy and empathetic behaviours	BRITISH JOURNAL OF DEVELOPMENTAL PSYCHOLOGY																													0261-510X	2044-835X															10.1111/bjdp.12347		SEP 2020					WOS:000568248300001	32918304					
J	Klimecki, OM; Vetois, M; Sander, D				Klimecki, Olga M.; Vetois, Matthieu; Sander, David			The impact of empathy and perspective-taking instructions on proponents and opponents of immigration	HUMANITIES & SOCIAL SCIENCES COMMUNICATIONS																	Sander, David/0000-0003-1266-9361													2662-9992				SEP 10	2020	7	1							91	10.1057/s41599-020-00581-0							WOS:000570751500001						
J	Versey, HS; Kakar, SA; John-Vanderpool, SD; Sanni, MO; Willems, PS				Versey, H. Shellae; Kakar, Saakshi A.; John-Vanderpool, Simone D.; Sanni, Mubarak O.; Willems, Paul S.			Correlates of affective empathy, perspective taking, and generativity among a sample of adults	JOURNAL OF COMMUNITY PSYCHOLOGY																													0090-4392	1520-6629				NOV	2020	48	8					2474	2490		10.1002/jcop.22433		SEP 2020					WOS:000568789400001	32906202					
J	Ringman, JM; Qiao, YC; Garbin, A; Fisher, BE; Fogel, B; Knoell, KW; Chui, HC; Shi, YG; Rexach, JE				Ringman, John M.; Qiao, Yuchuan; Garbin, Alexander; Fisher, Beth E.; Fogel, Brent; Knoell, Kecia Watari; Chui, Helena C.; Shi, Yonggang; Rexach, Jessica E.			Emotional detachment, gait ataxia, and cerebellar dysconnectivity associated with compound heterozygous mutations in theSPG7gene	NEUROCASE																													1355-4794	1465-3656				SEP 2	2020	26	5					299	304		10.1080/13554794.2020.1817493		SEP 2020					WOS:000567001700001	32893728					
J	Kim, Y; Park, K				Kim, Yaeri; Park, Kiwan			When the Underdog Positioning Backfires! The Effects of Ethical Transgressions on Attitudes Toward Underdog Brands	FRONTIERS IN PSYCHOLOGY																													1664-1078					SEP 4	2020	11								1988	10.3389/fpsyg.2020.01988							WOS:000572228300001	33013509					
J	Hall, JA; Schwartz, R; Duong, F				Hall, Judith A.; Schwartz, Rachel; Duong, Fred			How do laypeople define empathy?	JOURNAL OF SOCIAL PSYCHOLOGY																													0022-4545	1940-1183															10.1080/00224545.2020.1796567		SEP 2020					WOS:000564987200001	32870130					
J	Halevy, N				Halevy, Nir			Strategic thinking and behavior during a pandemic	JUDGMENT AND DECISION MAKING																													1930-2975					SEP	2020	15	5					648	659									WOS:000595302600003						
J	Kourkouni, V; Igoumenidis, M				Kourkouni, V; Igoumenidis, M.			The relationship between empathy and moral competence: A study of nursing personnel in a regional general hospital	ARCHIVES OF HELLENIC MEDICINE																													1105-3992					SEP-OCT	2020	37	5					640	649									WOS:000582640000007						
J	Nasello, JA; Triffaux, JM				Nasello, Julian A.; Triffaux, Jean-Marc			Focusing: A new challenger for improving the empathy skills of medical students	COMPLEMENTARY THERAPIES IN MEDICINE																													0965-2299	1873-6963				SEP	2020	53								102536	10.1016/j.ctim.2020.102536							WOS:000582584000021	33066864					
J	Balzani, A; Hanlon, A				Balzani, Agnese; Hanlon, Alison			Factors that Influence Farmers' Views on Farm Animal Welfare: A Semi-Systematic Review and Thematic Analysis	ANIMALS																	Hanlon, Alison/0000-0002-3778-1790												2076-2615					SEP	2020	10	9							1524	10.3390/ani10091524							WOS:000580920000001	32872206					
J	Lyvers, M; Cotterell, S; Thorberg, FA				Lyvers, Michael; Cotterell, Samantha; Thorberg, Fred Arne			"Music is my drug": Alexithymia, empathy, and emotional responding to music	PSYCHOLOGY OF MUSIC																	Thorberg, Fred Arne/0000-0002-8835-7631; Lyvers, Michael/0000-0002-8355-3182												0305-7356	1741-3087				SEP	2020	48	5					626	641		10.1177/0305735618816166							WOS:000573524300002						
J	Ugartemendia, L; Bravo, R; Castano, MY; Cubero, J; Zamoscik, V; Kirsch, P; Rodriguez, AB; Reuter, M				Ugartemendia, L.; Bravo, R.; Castano, M. Y.; Cubero, J.; Zamoscik, V; Kirsch, P.; Rodriguez, A. B.; Reuter, M.			"Influence of diet on mood and social cognition: a pilot study"	FOOD & FUNCTION																													2042-6496	2042-650X				SEP 1	2020	11	9					8320	8330		10.1039/d0fo00620c							WOS:000572544200079	32910112					
J	Kemper, KJ; Schwartz, A				Kemper, Kathi J.; Schwartz, Alan			Bullying, Discrimination, Sexual Harassment, and Physical Violence: Common and Associated With Burnout in Pediatric Residents	ACADEMIC PEDIATRICS																	Kemper, Kathi/0000-0003-3031-090X												1876-2859	1876-2867				SEP-OCT	2020	20	7					991	997									WOS:000571991900019	32114090					
J	Campagna, RL; Dirks, KT; Knight, AP; Crossley, C; Robinson, SL				Campagna, Rachel L.; Dirks, Kurt T.; Knight, Andrew P.; Crossley, Craig; Robinson, Sandra L.			On the Relation Between Felt Trust and Actual Trust: Examining Pathways to and Implications of Leader Trust Meta-Accuracy	JOURNAL OF APPLIED PSYCHOLOGY																													0021-9010	1939-1854				SEP	2020	105	9					994	1012		10.1037/apl0000474							WOS:000571393700004	31855029					
J	Aw, SSY; Ilies, R; De Pater, IE				Aw, Sherry S. Y.; Ilies, Remus; De Pater, Irene E.			Dispositional Empathy, Emotional Display Authenticity, and Employee Outcomes	JOURNAL OF APPLIED PSYCHOLOGY																De Pater, Irene Elisabeth/H-7231-2013; de Pater, Irene E./ABH-3881-2020; Aw, Sherry/ABC-9237-2020	de Pater, Irene E./0000-0001-9578-9638; Aw, Sherry/0000-0001-9924-3448												0021-9010	1939-1854				SEP	2020	105	9					1036	1046		10.1037/apl0000471							WOS:000571393700006	31815501					
J	Baryshevtsev, M; Zhong, LZ; Lloyd, R; McGlone, M				Baryshevtsev, Maxim; Zhong, Lingzi; Lloyd, Rachel; McGlone, Matthew			Trait perspective-taking and need for cognition in the formation of stereotypes about people who stutter	JOURNAL OF FLUENCY DISORDERS																	Baryshevtsev, Maxim/0000-0002-1520-0975												0094-730X	1873-801X				SEP	2020	65								105778	10.1016/j.jfludis.2020.105778							WOS:000571180800003	32736162					
J	Miura, I; Overton, ETN; Nakai, N; Kawamata, T; Sato, M; Takumi, T				Miura, Isamu; Overton, Eric T. N.; Nakai, Nobuhiro; Kawamata, Takakazu; Sato, Masaaki; Takumi, Toru			Imaging the Neural Circuit Basis of Social Behavior: Insights from Mouse and Human Studies	NEUROLOGIA MEDICO-CHIRURGICA																	Miura, Isamu/0000-0001-5231-5862; Sato, Masaaki/0000-0002-5206-3375												0470-8105	1349-8029				SEP	2020	60	9					429	438		10.2176/nmc.ra.2020-0088							WOS:000569266800002	32863321					
