PT	AU	BA	BE	GP	AF	BF	CA	TI	SO	SE	BS	LA	DT	CT	CY	CL	SP	HO	DE	ID	AB	C1	RP	EM	RI	OI	FU	FX	CR	NR	TC	Z9	U1	U2	PU	PI	PA	SN	EI	BN	J9	JI	PD	PY	VL	IS	PN	SU	SI	MA	BP	EP	AR	DI	D2	EA	PG	WC	SC	GA	UT	PM	OA	HC	HP	DA
S	Sorbello, R; Chella, A; Giardina, M; Nishio, S; Ishiguro, H		Menegatti, E; Michael, N; Berns, K; Yamaguchi, H		Sorbello, Rosario; Chella, Antonio; Giardina, Marcello; Nishio, Shuichi; Ishiguro, Hiroshi			An Architecture for Telenoid Robot as Empathic Conversational Android Companion for Elderly People	INTELLIGENT AUTONOMOUS SYSTEMS 13	Advances in Intelligent Systems and Computing				13th International Conference on Intelligent Autonomous Systems (IAS)	JUL 15-18, 2014	Centro Congressi Padova, Padova, ITALY	Univ Padova	Centro Congressi Padova							Sorbello, Rosario/N-1622-2016; SORBELLO, Rosario/P-2324-2019; Chella, Antonio/F-5320-2015	Sorbello, Rosario/0000-0002-9906-7074; SORBELLO, Rosario/0000-0002-9906-7074; Chella, Antonio/0000-0002-8625-708X												2194-5357	2194-5365	978-3-319-08338-4; 978-3-319-08337-7				2016	302						939	953		10.1007/978-3-319-08338-4_68							WOS:000377956900068						
S	Esposito, A; Jain, LC		Esposito, A; Jain, LC		Esposito, Anna; Jain, Lakhmi C.			Modeling Social Signals and Contexts in Robotic Socially Believable Behaving Systems	TOWARD ROBOTIC SOCIALLY BELIEVABLE BEHAVING SYSTEMS, VOL II: MODELING SOCIAL SIGNALS	Intelligent Systems Reference Library															ESPOSITO, Anna/P-4018-2015	ESPOSITO, Anna/0000-0002-7268-1795												1868-4394		978-3-319-31053-4; 978-3-319-31052-7				2016	106						5	11		10.1007/978-3-319-31053-4_2	10.1007/978-3-319-31053-4						WOS:000376520200003						
J	Spasenoska, M; Costello, S; Williams, B				Spasenoska, Marija; Costello, Shane; Williams, Brett			Investigating the psychometric properties of the Jefferson Scale of Physician Empathy in a sample of Malaysian medical students	ADVANCES IN MEDICAL EDUCATION AND PRACTICE																Williams, Brett/F-6776-2014; Williams, Brett/AAJ-2685-2020	Williams, Brett/0000-0001-6307-1779; Williams, Brett/0000-0001-6307-1779; Costello, Shane/0000-0003-0750-2057												1179-7258						2016	7						331	339		10.2147/AMEP.S96591							WOS:000377066600001	27350763					
J	Happ, C; Pfetsch, J				Happ, Christian; Pfetsch, Jan			Media-Based Empathy (MBE) - Development of an Instrument to Assess Empathic Reactions When Using Media	DIAGNOSTICA																Pfetsch, Jan/AAO-5112-2020	Pfetsch, Jan/0000-0001-7998-1291												0012-1924	2190-622X					2016	62	2					110	125		10.1026/0012-1924/a000152							WOS:000374723500005						
J	Cehajic-Clancy, S; Goldenberg, A; Gross, JJ; Halperin, E				Cehajic-Clancy, Sabina; Goldenberg, Amit; Gross, James J.; Halperin, Eran			Social-Psychological Interventions for Intergroup Reconciliation: An Emotion Regulation Perspective	PSYCHOLOGICAL INQUIRY																Gross, James/AAM-4104-2020													1047-840X	1532-7965					2016	27	2					73	88		10.1080/1047840X.2016.1153945							WOS:000375293200001						
J	Mattan, BD; Rotshtein, P; Quinn, KA				Mattan, Bradley D.; Rotshtein, Pia; Quinn, Kimberly A.			Empathy and visual perspective-taking performance	COGNITIVE NEUROSCIENCE																Mattan, Bradley/J-7491-2019	Mattan, Bradley/0000-0001-5004-7542; Rotshtein, Pia/0000-0002-0301-9511												1758-8928	1758-8936					2016	7	1-4			SI		170	181		10.1080/17588928.2015.1085372							WOS:000375476800023	26745546					
J	Rivers, A; Wickramasekera, IE; Pekala, RJ; Rivers, JA				Rivers, Anissa; Wickramasekera, Ian E., II; Pekala, Ronald J.; Rivers, Jennifer A.			Empathic Features and Absorption in Fantasy Role-Playing	AMERICAN JOURNAL OF CLINICAL HYPNOSIS																													0002-9157	2160-0562					2016	58	3			SI		286	294		10.1080/00029157.2015.1103696							WOS:000374256900007	26675155					
J	Yue, T; Wei, J; Huang, XT; Jiang, YH				Yue, Tong; Wei, Jia; Huang, Xiting; Jiang, Yuhan			PSYCHOMETRIC PROPERTIES OF THE CHINESE VERSION OF THE POSITIVE EMPATHY SCALE AMONG UNDERGRADUATES	SOCIAL BEHAVIOR AND PERSONALITY																													0301-2212	1179-6391					2016	44	1					131	138		10.2224/sbp.2016.44.1.131							WOS:000373723500011						
S	Garber, J; Frankel, SA; Herrington, CG		Cannon, TD; Widiger, T		Garber, Judy; Frankel, Sarah A.; Herrington, Catherine G.			Developmental Demands of Cognitive Behavioral Therapy for Depression in Children and Adolescents: Cognitive, Social, and Emotional Processes	ANNUAL REVIEW OF CLINICAL PSYCHOLOGY, VOL 12	Annual Review of Clinical Psychology																												1548-5943		978-0-8243-3912-8				2016	12						181	216		10.1146/annurev-clinpsy-032814-112836							WOS:000373171600009	27019397					
J	Martzog, P; Kuttner, S; Pollak, G				Martzog, Philipp; Kuttner, Simon; Pollak, Guido			A comparison of Waldorf and non-Waldorf student-teachers' social-emotional competencies: can arts engagement explain differences?	JOURNAL OF EDUCATION FOR TEACHING																													0260-7476	1360-0540				JAN 1	2016	42	1					66	79		10.1080/02607476.2015.1131365							WOS:000370627900006						
J	Dodich, A; Cerami, C; Crespi, C; Canessa, N; Lettieri, G; Iannaccone, S; Marcone, A; Cappa, SF; Cacioppo, JT				Dodich, Alessandra; Cerami, Chiara; Crespi, Chiara; Canessa, Nicola; Lettieri, Giada; Iannaccone, Sandro; Marcone, Alessandra; Cappa, Stefano F.; Cacioppo, John T.			Differential Impairment of Cognitive and Affective Mentalizing Abilities in Neurodegenerative Dementias: Evidence from Behavioral Variant of Frontotemporal Dementia, Alzheimer's Disease, and Mild Cognitive Impairment	JOURNAL OF ALZHEIMERS DISEASE																Cappa, Stefano/B-1874-2014; Dodich, Alessandra/AAA-5119-2019; Crespi, Chiara/M-9039-2019; Canessa, Nicola/K-3223-2016; Iannaccone, Sandro/K-4252-2018; Crespi, Chiara/K-6484-2016; Crespi, Chiara/H-5251-2018	Cappa, Stefano/0000-0003-1003-3925; Crespi, Chiara/0000-0002-7851-9887; Canessa, Nicola/0000-0002-0179-6384; Iannaccone, Sandro/0000-0002-8333-3972; Crespi, Chiara/0000-0002-7851-9887; Crespi, Chiara/0000-0002-7851-9887; Lettieri, Giada/0000-0001-8027-9053												1387-2877	1875-8908					2016	50	4					1011	1022		10.3233/JAD-150605							WOS:000371053400009	26836153					
J	Parfitt, C; Alleyne, E				Parfitt, Charlotte; Alleyne, Emma			Taking It Out on the Dog Psychological and Behavioral Correlates of Animal Abuse Proclivity	SOCIETY & ANIMALS																	Alleyne, Emma/0000-0003-4335-7176												1063-1119	1568-5306					2016	24	1					1	16		10.1163/15685306-12341387							WOS:000370002700001						
J	Woodruff, CC; Barbera, D; Von Oepen, R				Woodruff, C. Chad; Barbera, Dylan; Von Oepen, Rebecca			Task-related dissociation of EEG beta enhancement and suppression	INTERNATIONAL JOURNAL OF PSYCHOPHYSIOLOGY																	Barbera, Dylan/0000-0002-3824-5025												0167-8760	1872-7697				JAN	2016	99						18	23		10.1016/j.ijpsycho.2015.11.005							WOS:000369193800003	26593747					
J	Olsson, A; McMahon, K; Papenberg, G; Zaki, J; Bolger, N; Ochsner, KN				Olsson, Andreas; McMahon, Kibby; Papenberg, Goran; Zaki, Jamil; Bolger, Niall; Ochsner, Kevin N.			Vicarious Fear Learning Depends on Empathic Appraisals and Trait Empathy	PSYCHOLOGICAL SCIENCE																Bolger, Niall/A-9934-2008; Bolger, Niall/Y-6435-2019	Bolger, Niall/0000-0001-8698-8117; Bolger, Niall/0000-0001-8698-8117; McMahon, Kibby (Katherine)/0000-0001-5354-3402												0956-7976	1467-9280				JAN	2016	27	1					25	33		10.1177/0956797615604124							WOS:000368592300003	26637357					
J	von Hippel, W; Ronay, R; Baker, E; Kjelsaas, K; Murphy, SC				von Hippel, William; Ronay, Richard; Baker, Ernest; Kjelsaas, Kathleen; Murphy, Sean C.			Quick Thinkers Are Smooth Talkers: Mental Speed Facilitates Charisma	PSYCHOLOGICAL SCIENCE																Von Hippel, Bill/L-4729-2019	VON HIPPEL, William/0000-0001-9900-0868; Murphy, Sean/0000-0002-6783-9906												0956-7976	1467-9280				JAN	2016	27	1					119	122		10.1177/0956797615616255							WOS:000368592300013	26621964					
J	Koehne, S; Behrends, A; Fairhurst, MT; Dziobek, I				Koehne, Svenja; Behrends, Andrea; Fairhurst, Merle T.; Dziobek, Isabel			Fostering Social Cognition through an Imitation- and Synchronization-Based Dance/Movement Intervention in Adults with Autism Spectrum Disorder: A Controlled Proof-of-Concept Study	PSYCHOTHERAPY AND PSYCHOSOMATICS																Dziobek, isabel/ABB-4928-2020													0033-3190	1423-0348					2016	85	1					27	35		10.1159/000441111							WOS:000368192100004	26609704					
J	Hill, CE; Anderson, T; Kline, K; McClintock, A; Cranston, S; McCarrick, S; Petrarca, A; Himawan, L; Perez-Rojas, AE; Bhatia, A; Gupta, S; Gregor, M				Hill, Clara E.; Anderson, Timothy; Kline, Kathryn; McClintock, Andrew; Cranston, Saryn; McCarrick, Shannon; Petrarca, Allison; Himawan, Lina; Perez-Rojas, Andres E.; Bhatia, Avantika; Gupta, Shudarshana; Gregor, Margo			Helping Skills Training for Undergraduate Students: Who Should We Select and Train?	COUNSELING PSYCHOLOGIST																Hill, Clara/V-3216-2019													0011-0000	1552-3861				JAN	2016	44	1					50	77		10.1177/0011000015613142							WOS:000367851300003						
J	Dando, CJ; Oxburgh, GE				Dando, Coral June; Oxburgh, Gavin Eric			Empathy in the field: Towards a taxonomy of empathic communication in information gathering interviews with suspected sex offenders	EUROPEAN JOURNAL OF PSYCHOLOGY APPLIED TO LEGAL CONTEXT																Oxburgh, Gavin/AAL-2314-2020	Oxburgh, Gavin/0000-0003-4830-1673												1889-1861	1989-4007				JAN	2016	8	1					27	33		10.1016/j.ejpal.2015.10.001							WOS:000367496400004						
J	Henry, JD; von Hippel, W; Molenberghs, P; Lee, T; Sachdev, PS				Henry, Julie D.; von Hippel, William; Molenberghs, Pascal; Lee, Teresa; Sachdev, Perminder S.			Clinical assessment of social cognitive function in neurological disorders	NATURE REVIEWS NEUROLOGY																Sachdev, Perminder/ABC-1137-2020; Von Hippel, Bill/L-4729-2019; Molenberghs, Pascal/C-8176-2009	Sachdev, Perminder/0000-0002-9595-3220; Henry, Julie/0000-0002-2081-3717; VON HIPPEL, William/0000-0001-9900-0868; Molenberghs, Pascal/0000-0003-0350-6659												1759-4758	1759-4766				JAN	2016	12	1								10.1038/nrneurol.2015.229							WOS:000367747500008	26670297					
J	Petersen, R; Brakoulias, V; Langdon, R				Petersen, Robyn; Brakoulias, Vlasios; Langdon, Robyn			An experimental investigation of mentalization ability in borderline personality disorder	COMPREHENSIVE PSYCHIATRY																Brakoulias, Vlasios/N-1603-2019	Brakoulias, Vlasios/0000-0002-4188-4370; Langdon, Robyn/0000-0002-1044-7194												0010-440X	1532-8384				JAN	2016	64						12	21		10.1016/j.comppsych.2015.10.004							WOS:000366789800003	26608042					
S	Ju, U; Kang, J; Wallraven, C		Hollerer, T; Interrante, V; Lecuyer, A; Suma, E		Ju, Uijong; Kang, June; Wallraven, Christian			Personality differences predict decision-making in an accident situation in virtual driving	2016 IEEE VIRTUAL REALITY CONFERENCE (VR)	Proceedings of the IEEE Virtual Reality Annual International Symposium				IEEE Virtual Reality Conference (IEEE VR)	MAR 19-23, 2016	Greenville, SC	IEEE, IEEE Comp Soc, IEEE Comp Soc Visualizat & Graph Tech Comm, Clemson Univ								주, 의종/ABH-7463-2020; Kang, June/ABG-5999-2020	주, 의종/0000-0002-9391-3938; Wallraven, Christian/0000-0002-2604-9115												1087-8270		978-1-5090-0836-0				2016							77	82									WOS:000386307300009						
B	Hastie, H; Lim, MY; Janarthanam, S; Deshmukh, A; Aylett, R; Foster, ME; Hall, L			Assoc Comp Machinery	Hastie, Helen; Lim, Mei Yii; Janarthanam, Srini; Deshmukh, Amol; Aylett, Ruth; Foster, Mary Ellen; Hall, Lynne			I Remember You! Interaction with Memory for an Empathic Virtual Robotic Tutor	AAMAS'16: PROCEEDINGS OF THE 2016 INTERNATIONAL CONFERENCE ON AUTONOMOUS AGENTS & MULTIAGENT SYSTEMS					15th International Conference on Autonomous Agents and Multiagent Systems (AAMAS)	MAY 09-10, 2016	Singapore, SINGAPORE	Int Fdn Autonomous Agents & Multiagent Syst, Natl Sci Fdn, Artificial Intelligence Journal, Springer, Unicen, Sumitomo Elect, Living Analyt Res Ctr, Panasonic R & D Ctr Singapore, Assoc Comp Machinery Special Interest Grp Artificial Intelligence, Assoc Comp Machinery									Deshmukh, Amol/0000-0003-4942-3621														978-1-4503-4239-1				2016							931	939									WOS:000465199800106						
J	Hen, M; Goroshit, M				Hen, Meirav; Goroshit, Marina			Social-emotional competencies among teachers: An examination of interrelationships	COGENT EDUCATION																													2331-186X						2016	3	1							1151996	10.1080/2331186X.2016.1151996							WOS:000422708100001						
J	Bukowski, H; Samson, D				Bukowski, Henryk; Samson, Dana			Can emotions influence level-1 visual perspective taking?	COGNITIVE NEUROSCIENCE																Bukowski, Henryk/P-9111-2015	Bukowski, Henryk/0000-0001-9412-1855												1758-8928	1758-8936					2016	7	1-4			SI		182	191		10.1080/17588928.2015.1043879							WOS:000375476800024	25978722					
S	Triberti, S; Villani, D; Riva, G		DeGloria, A; Veltkamp, R		Triberti, Stefano; Villani, Daniela; Riva, Giuseppe			No Man Is a Monkey Island: Individual Characteristics Associated with Gamers' Preferences for Single or Multiplayer Games	GAMES AND LEARNING ALLIANCE, GALA 2015, REVISED SELECTED PAPERS	Lecture Notes in Computer Science				4th International Conference on Games and Learning (GALA)	DEC 09-11, 2015	Sapienza Univ, Rome, ITALY	Serious Games Soc, Univ Genoa	Sapienza Univ							Riva, Giuseppe/C-5917-2008	Riva, Giuseppe/0000-0003-3657-106X; Triberti, Stefano/0000-0001-5691-5531												0302-9743	1611-3349	978-3-319-40216-1; 978-3-319-40215-4				2016	9599						342	347		10.1007/978-3-319-40216-1_37							WOS:000389455600037						
J	Curcio, AL; Mak, AS; George, AM				Curcio, Angela L.; Mak, Anita S.; George, Amanda M.			PREDICTORS OF DRINKING BEHAVIOUR AMONG ADOLESCENTS AND YOUNG ADULTS: A NEW PSYCHOSOCIAL CONTROL PERSPECTIVE	INTERNATIONAL JOURNAL OF CHILD YOUTH & FAMILY STUDIES																	George, Amanda/0000-0003-4154-973X												1920-7298						2016	7	1					81	103		10.18357/ijcyfs.71201615464							WOS:000376193400005						
J	Ghosh, K				Ghosh, Koustab			Can moral development lead to upward influence behaviour? The mediating role of transformational leadership in an empirical inquiry	INTERNATIONAL JOURNAL OF INDIAN CULTURE AND BUSINESS MANAGEMENT																													1753-0806	1753-0814					2016	13	4					541	562		10.1504/IJICBM.2016.10000480							WOS:000436885600005						
J	Tschannen-Moran, M; Carter, CB				Tschannen-Moran, Megan; Carter, Carol B.			Cultivating the emotional intelligence of instructional coaches	INTERNATIONAL JOURNAL OF MENTORING AND COACHING IN EDUCATION																													2046-6854						2016	5	4					287	303		10.1108/IJMCE-02-2016-0008							WOS:000393475800002						
J	Choi, J; Rangan, P; Singh, SN				Choi, Jungsil (David); Rangan, Priyamvadha; Singh, Surendra N.			Do Cold Images Cause Cold-Heartedness? The Impact of Visual Stimuli on the Effectiveness of Negative Emotional Charity Appeals	JOURNAL OF ADVERTISING																													0091-3367	1557-7805					2016	45	4					417	426		10.1080/00913367.2016.1185982							WOS:000392814500005						
J	Dermody, N; Wong, S; Ahmed, R; Piguet, O; Hodges, JR; Irish, M				Dermody, Nadene; Wong, Stephanie; Ahmed, Rebekah; Piguet, Olivier; Hodges, John R.; Irish, Muireann			Uncovering the Neural Bases of Cognitive and Affective Empathy Deficits in Alzheimer's Disease and the Behavioral-Variant of Frontotemporal Dementia	JOURNAL OF ALZHEIMERS DISEASE																; Piguet, Olivier/C-9658-2011	Irish, Muireann/0000-0002-4950-8169; Piguet, Olivier/0000-0002-6696-1440; Wong, Stephanie/0000-0002-0990-5039												1387-2877	1875-8908					2016	53	3					801	816		10.3233/JAD-160175							WOS:000383148100004	27258418					
J	van Berkhout, ET; Malouff, JM				van Berkhout, Emily Teding; Malouff, John M.			The Efficacy of Empathy Training: A Meta-Analysis of Randomized Controlled Trials	JOURNAL OF COUNSELING PSYCHOLOGY																	Malouff, John/0000-0001-6728-7497												0022-0167	1939-2168				JAN	2016	63	1					32	41		10.1037/cou0000093							WOS:000368119300004	26191979					
J	Angantyr, M; Hansen, EM; Eklund, JH; Malm, K				Angantyr, Malin; Hansen, Eric M.; Eklund, Jakob Hakansson; Malm, Kerstin			Reducing Sex Differences in Children's Empathy for Animals Through a Training Intervention	JOURNAL OF RESEARCH IN CHILDHOOD EDUCATION																													0256-8543	2150-2641					2016	30	3					273	281		10.1080/02568543.2016.1178198							WOS:000391018000001						
J	Machackova, H; Dedkova, L; Sevcikova, A; Cerna, A				Machackova, Hana; Dedkova, Lenka; Sevcikova, Anna; Cerna, Alena			Empathic responses by cyberbystanders: the importance of proximity	JOURNAL OF YOUTH STUDIES																Dedkova, Lenka/I-8277-2019; Sevcikova, Anna/G-4154-2019; Machackova, Hana/T-8902-2019	Dedkova, Lenka/0000-0002-0807-1183; Sevcikova, Anna/0000-0002-9750-7320; Machackova, Hana/0000-0001-9498-9208												1367-6261	1469-9680					2016	19	6					793	804		10.1080/13676261.2015.1112882							WOS:000380222000005						
J	Jung, JY; Mellers, BA				Jung, Janice Y.; Mellers, Barbara A.			American attitudes toward nudges	JUDGMENT AND DECISION MAKING																													1930-2975					JAN	2016	11	1					62	74									WOS:000369237900006						
J	Karyagina, TD; Kukhtova, NV				Karyagina, T. D.; Kukhtova, N. V.			M. DAVIS EMPATHY TEST: CONTENT VALIDITY AND ADAPTATION IN CROSS-CULTURAL CONTEXT	KONSULTATIVNAYA PSIKHOLOGIYA I PSIKHOTERAPIYA-COUNSELING PSYCHOLOGY AND PSYCHOTHERAPY																Karyagina, Tatiana/AAG-2863-2019													2075-3470	2311-9446					2016	24	4					33	61		10.17759/cpp20162404003							WOS:000410504600003						
J	Patihis, L				Patihis, Lawrence			Individual differences and correlates of highly superior autobiographical memory	MEMORY																													0965-8211	1464-0686					2016	24	7					961	978		10.1080/09658211.2015.1061011							WOS:000379580000007	26314991					
J	Thoron, S				Thoron, Sylvie			Morality Beyond Social Preferences: Smithian Sympathy, Social Neuroscience and the Nature of Social Consciousness	OECONOMIA-HISTORY METHODOLOGY PHILOSOPHY																													2113-5207	2269-8450					2016	6	2	2				235	264		10.4000/oeconomia.2373							WOS:000424558300003						
