PT	AU	BA	BE	GP	AF	BF	CA	TI	SO	SE	BS	LA	DT	CT	CY	CL	SP	HO	DE	ID	AB	C1	RP	EM	RI	OI	FU	FX	CR	NR	TC	Z9	U1	U2	PU	PI	PA	SN	EI	BN	J9	JI	PD	PY	VL	IS	PN	SU	SI	MA	BP	EP	AR	DI	D2	EA	PG	WC	SC	GA	UT	PM	OA	HC	HP	DA
J	Garcia-Ayala, A; Rodriguez-Munoz, A; Moreno, Y; Antino, M; Ayllon, E				Garcia-Ayala, Andres; Rodriguez-Munoz, Alfredo; Moreno, Ynomig; Antino, Mirko; Ayllon, Elena			The role of psychological detachment and empathy in the relationship between target and perpetrator in workplace bullying situations	REVISTA DE PSICOLOGIA SOCIAL																Rodriguez-Munoz, Alfredo/B-7143-2011; Antino, Mirko/ABG-4379-2020; Rodriguez-Munoz, Alfredo/AAD-4386-2019	Rodriguez-Munoz, Alfredo/0000-0002-9417-3687; Antino, Mirko/0000-0001-7578-4899; Rodriguez-Munoz, Alfredo/0000-0002-9417-3687												0213-4748	1579-3680				MAY	2014	29	2					213	234		10.1080/02134748.2014.918824							WOS:000338006100001						
J	Guroglu, B; van den Bos, W; Crone, EA				Guroglu, Berna; van den Bos, Wouter; Crone, Eveline A.			Sharing and giving across adolescence: an experimental study examining the development of prosocial behavior	FRONTIERS IN PSYCHOLOGY																Guroglu, Berna/O-1639-2016	Guroglu, Berna/0000-0002-5418-8737; Crone, Eveline/0000-0002-7508-6078												1664-1078					APR 11	2014	5								291	10.3389/fpsyg.2014.00291							WOS:000334105300001	24782796					
J	Paro, HBMS; Silveira, PSP; Perotta, B; Gannam, S; Enns, SC; Giaxa, RRB; Bonito, RF; Martins, MA; Tempski, PZ				Paro, Helena B. M. S.; Silveira, Paulo S. P.; Perotta, Bruno; Gannam, Silmar; Enns, Sylvia C.; Giaxa, Renata R. B.; Bonito, Rosuita F.; Martins, Milton A.; Tempski, Patricia Z.			Empathy among Medical Students: Is There a Relation with Quality of Life and Burnout?	PLOS ONE																Silveira, Paulo SP/C-9077-2014; Martins, Milton A/D-6658-2012; Martins, Milton A/L-7541-2017; Giaxa, Renata/H-2170-2019; Paro, Helena B M S/H-1330-2019; Gannam, Silmar/D-6974-2011	Giaxa, Renata/0000-0003-0813-2107; Paro, Helena B M S/0000-0001-6226-3074; Gannam, Silmar/0000-0001-5242-3329												1932-6203					APR 4	2014	9	4							e94133	10.1371/journal.pone.0094133							WOS:000334107500127	24705887					
J	Missana, M; Grigutsch, M; Grossmann, T				Missana, Manuela; Grigutsch, Maren; Grossmann, Tobias			Developmental and Individual Differences in the Neural Processing of Dynamic Expressions of Pain and Anger	PLOS ONE																Grossmann, Tobias/H-6364-2019; Lowe, Lauryn/U-9710-2019	Grossmann, Tobias/0000-0002-1116-6423												1932-6203					APR 4	2014	9	4							e93728	10.1371/journal.pone.0093728							WOS:000334107500060	24705497					
J	Tajadura-Jimenez, A; Tsakiris, M				Tajadura-Jimenez, Ana; Tsakiris, Manos			Balancing the "Inner" and the "Outer" Self: Interoceptive Sensitivity Modulates Self-Other Boundaries	JOURNAL OF EXPERIMENTAL PSYCHOLOGY-GENERAL																Tajadura-Jimenez, Ana/B-2355-2015; Tajadura-Jimenez, Ana/O-2906-2019; Tsakiris, Manos/C-1529-2008	Tajadura-Jimenez, Ana/0000-0003-3166-3512; Tajadura-Jimenez, Ana/0000-0003-3166-3512; Tsakiris, Manos/0000-0001-7753-7576												0096-3445	1939-2222				APR	2014	143	2					736	744		10.1037/a0033171							WOS:000349768000023	23750913					
J	Guzman, M; Trabucco, C				Guzman G, Monica; Trabucco Ch, Caterina			ATTACHMENT STYLES AND DYADIC EMPATHY IN COUPLE RELATIONSHIPS IN EMERGING ADULTS	REVISTA ARGENTINA DE CLINICA PSICOLOGICA																Guzman, Monica/A-4402-2012													0327-6716					APR	2014	23	1					61	69									WOS:000341512800007						
J	Hunsinger, M; Livingston, R; Isbell, L				Hunsinger, Matthew; Livingston, Robert; Isbell, Linda			Spirituality and Intergroup Harmony: Meditation and Racial Prejudice	MINDFULNESS																													1868-8527	1868-8535				APR	2014	5	2					139	144		10.1007/s12671-012-0159-5							WOS:000339618100004						
J	Watson, PJ; Chen, Z; Ghorbani, N				Watson, P. J.; Chen, Zhuo; Ghorbani, Nima			Extrinsic Cultural Religious Orientation: analysis of an Iranian measure in university students in the United States	JOURNAL OF BELIEFS & VALUES-STUDIES IN RELIGION & EDUCATION																													1361-7672	1469-9362				APR	2014	35	1					61	78		10.1080/13617672.2014.884849							WOS:000337586200006						
J	Schweller, M; Costa, FO; Antonio, MARGM; Amaral, EM; de Carvalho, MA				Schweller, Marcelo; Costa, Felipe Osorio; Antonio, Maria Angela R. G. M.; Amaral, Eliana M.; de Carvalho-Filho, Marco Antonio			The Impact of Simulated Medical Consultations on the Empathy Levels of Students at One Medical School	ACADEMIC MEDICINE																Carvalho-Filho, Marco Antonio/M-4335-2013	Carvalho-Filho, Marco Antonio/0000-0001-7008-4092												1040-2446	1938-808X				APR	2014	89	4					632	637		10.1097/ACM.0000000000000175							WOS:000333410400030	24556779					
J	Norring, M; Wikman, I; Hokkanen, AH; Kujala, MV; Hanninen, L				Norring, Marianna; Wikman, Ingela; Hokkanen, Ann-Helena; Kujala, Miiamaaria V.; Hanninen, Laura			Empathic veterinarians score cattle pain higher	VETERINARY JOURNAL																Wikman, Ingela/A-6000-2019; Hanninen, Laura Talvikki/E-6683-2011	Wikman, Ingela/0000-0002-2946-3960; Hanninen, Laura Talvikki/0000-0001-5118-8451; Kujala, Miiamaaria/0000-0002-1377-2187; Norring, Marianna/0000-0001-8130-3959												1090-0233	1532-2971				APR	2014	200	1					186	190		10.1016/j.tvjl.2014.02.005							WOS:000336347700032	24685101					
J	Klavans, R; Boyack, KW				Klavans, Richard; Boyack, Kevin W.			Mapping altruism	JOURNAL OF INFORMETRICS																	Boyack, Kevin/0000-0001-7814-8951												1751-1577	1875-5879				APR	2014	8	2					431	447		10.1016/j.joi.2014.02.002							WOS:000335609900014						
J	Egbert, N; Miraldi, LB; Murniadi, K				Egbert, Nichole; Miraldi, Lori B.; Murniadi, Krishnamurti			Friends Don't Let Friends Suffer From Depression: How Threat, Efficacy, Knowledge, and Empathy Relate to College Students'; Intentions to Intervene on Behalf of a Depressed Friend	JOURNAL OF HEALTH COMMUNICATION																													1081-0730	1087-0415				APR 1	2014	19	4					460	477		10.1080/10810730.2013.821554							WOS:000333871000005	24377435					
J	Hillis, AE				Hillis, Argye E.			Inability to empathize: brain lesions that disrupt sharing and understanding another's emotions	BRAIN																													0006-8950	1460-2156				APR	2014	137		4				981	997		10.1093/brain/awt317							WOS:000333260900015	24293265					
J	Trost, Z; France, CR; Vervoort, T; Lange, JM; Goubert, L				Trost, Zina; France, Christopher R.; Vervoort, Tine; Lange, Jane M.; Goubert, Liesbet			Learning about pain through observation: the role of pain-related fear	JOURNAL OF BEHAVIORAL MEDICINE																Goubert, Liesbet/J-9607-2012	Goubert, Liesbet/0000-0002-7657-5148; Vervoort, Tine/0000-0002-9601-8525; France, Christopher/0000-0002-4723-0247; Lange, Jane/0000-0002-0014-9679												0160-7715	1573-3521				APR	2014	37	2					257	265		10.1007/s10865-012-9483-4							WOS:000332689300008	23264004					
J	Irish, M; Hodges, JR; Piguet, O				Irish, Muireann; Hodges, John R.; Piguet, Olivier			Right anterior temporal lobe dysfunction underlies theory of mind impairments in semantic dementia	BRAIN																; Piguet, Olivier/C-9658-2011	Irish, Muireann/0000-0002-4950-8169; Piguet, Olivier/0000-0002-6696-1440												0006-8950	1460-2156				APR	2014	137		4				1241	1253		10.1093/brain/awu003							WOS:000333260900035	24523434					
J	Rosenthal-von der Putten, AM; Schulte, FP; Eimler, SC; Sobieraj, S; Hoffmann, L; Maderwald, S; Brand, M; Kramer, NC				Rosenthal-von der Puetten, Astrid M.; Schulte, Frank P.; Eimler, Sabrina C.; Sobieraj, Sabrina; Hoffmann, Laura; Maderwald, Stefan; Brand, Matthias; Kraemer, Nicole C.			Investigations on empathy towards humans and robots using fMRI	COMPUTERS IN HUMAN BEHAVIOR																der Putten, Astrid Rosenthal-von/S-9048-2019; Maderwald, Stefan/B-4241-2011; Hoffmann, Laura/D-8076-2019; Hoffmann, Laura/P-5569-2019; der Putten, Astrid Rosenthal-von/F-6405-2014	der Putten, Astrid Rosenthal-von/0000-0002-2497-143X; Hoffmann, Laura/0000-0002-1258-4192; Hoffmann, Laura/0000-0002-1258-4192; der Putten, Astrid Rosenthal-von/0000-0002-2497-143X												0747-5632	1873-7692				APR	2014	33						201	212		10.1016/j.chb.2014.01.004							WOS:000333946200025						
J	Fox, J; Tang, WY				Fox, Jesse; Tang, Wai Yen			Sexism in online video games: The role of conformity to masculine norms and social dominance orientation	COMPUTERS IN HUMAN BEHAVIOR																	Fox, Jesse/0000-0002-5018-3250; Tang, Wai Yen/0000-0001-5749-8135												0747-5632	1873-7692				APR	2014	33						314	320		10.1016/j.chb.2013.07.014							WOS:000333946200036						
J	van Lissa, CJ; Hawk, ST; de Wied, M; Koot, HM; van Lier, P; Meeus, W				van Lissa, Caspar J.; Hawk, Skyler T.; de Wied, Minet; Koot, Hans M.; van Lier, Pol; Meeus, Wim			The Longitudinal Interplay of Affective and Cognitive Empathy Within and Between Adolescents and Mothers	DEVELOPMENTAL PSYCHOLOGY																Meeus, Wim/H-8099-2013	Koot, Hans/0000-0002-9643-2363												0012-1649	1939-0599				APR	2014	50	4					1219	1225		10.1037/a0035050							WOS:000334524200026	24219315					
J	Skorinko, JL; Laurent, S; Bountress, K; Nyein, KP; Kuckuck, D				Skorinko, Jeanine L.; Laurent, Sean; Bountress, Kaitlin; Nyein, Kyi Phyu; Kuckuck, Daniel			Effects of perspective taking on courtroom decisions	JOURNAL OF APPLIED SOCIAL PSYCHOLOGY																Laurent, Sean/L-3092-2019	Laurent, Sean/0000-0003-0130-7867												0021-9029	1559-1816				APR	2014	44	4					303	318		10.1111/jasp.12222							WOS:000333703700006						
J	Randle, M; Miller, L; Ciarrochi, J; Dolnicar, S				Randle, Melanie; Miller, Leonie; Ciarrochi, Joseph; Dolnicar, Sara			A PSYCHOLOGICAL PROFILE OF POTENTIAL YOUTH MENTOR VOLUNTEERS	JOURNAL OF COMMUNITY PSYCHOLOGY																Dolnicar, Sara/F-9975-2014; Ciarrochi, Joseph/F-5823-2016	Dolnicar, Sara/0000-0001-5176-3161; Ciarrochi, Joseph/0000-0003-0471-8100; Randle, Melanie/0000-0001-9129-1701												0090-4392	1520-6629				APR	2014	42	3					338	351		10.1002/jcop.21613							WOS:000332467900006						
J	Wang, XC; Gu, XS; Fan, J; Wang, SW; Zhao, F; Hof, PR; Liu, PN; Gao, ZX				Wang, Xingchao; Gu, Xiaosi; Fan, Jin; Wang, Shiwei; Zhao, Fu; Hof, Patrick R.; Liu, Pinan; Gao, Zhixian			Recovery of empathetic function following resection of insular gliomas	JOURNAL OF NEURO-ONCOLOGY																Gu, Xiaosi/A-7724-2010; Fan, Jin/A-6716-2009; Fan, Jin/L-2055-2019	Gu, Xiaosi/0000-0002-9373-987X; Fan, Jin/0000-0001-9630-8330; Fan, Jin/0000-0001-9630-8330												0167-594X	1573-7373				APR	2014	117	2					269	277		10.1007/s11060-014-1380-y							WOS:000334184100009	24549750					
J	Boellinghaus, I; Jones, FW; Hutton, J				Boellinghaus, Inga; Jones, Fergal W.; Hutton, Jane			The Role of Mindfulness and Loving-Kindness Meditation in Cultivating Self-Compassion and Other-Focused Concern in Health Care Professionals	MINDFULNESS																													1868-8527	1868-8535				APR	2014	5	2					129	138		10.1007/s12671-012-0158-6							WOS:000339618100003						
J	Sessa, P; Meconi, F; Castelli, L; Dell'Acqua, R				Sessa, Paola; Meconi, Federica; Castelli, Luigi; Dell'Acqua, Roberto			Taking one's time in feeling other-race pain: an event-related potential investigation on the time-course of cross-racial empathy	SOCIAL COGNITIVE AND AFFECTIVE NEUROSCIENCE																Dell'Acqua, Roberto/B-1682-2008	Dell'Acqua, Roberto/0000-0002-3393-1907; Meconi, Federica/0000-0003-0214-9864; Castelli, Luigi/0000-0002-1472-4507												1749-5016	1749-5024				APR	2014	9	4					454	463		10.1093/scan/nst003							WOS:000336488700008	23314008					
J	Bartholomew, AJ; Cirulli, ET				Bartholomew, Alex J.; Cirulli, Elizabeth T.			Individual Variation in Contagious Yawning Susceptibility Is Highly Stable and Largely Unexplained by Empathy or Other Known Factors	PLOS ONE																	Cirulli Rogers, Liz/0000-0001-7808-2809												1932-6203					MAR 14	2014	9	3							e91773	10.1371/journal.pone.0091773							WOS:000332858400088	24632594					
J	Martin, D				Martin, Daniela			Good education for all? Student race and identity development in the multicultural classroom	INTERNATIONAL JOURNAL OF INTERCULTURAL RELATIONS																													0147-1767	1873-7552				MAR	2014	39						110	123		10.1016/j.ijintrel.2013.10.005							WOS:000347673400010						
J	Bivona, U; Riccio, A; Ciurli, P; Carlesimo, GA; Delle Donne, V; Pizzonia, E; Caltagirone, C; Formisano, R; Costa, A				Bivona, Umberto; Riccio, Angela; Ciurli, Paola; Carlesimo, Giovanni Augusto; Delle Donne, Valentina; Pizzonia, Elisa; Caltagirone, Carlo; Formisano, Rita; Costa, Alberto			Low Self-Awareness of Individuals With Severe Traumatic Brain Injury Can Lead to Reduced Ability to Take Another Person's Perspective	JOURNAL OF HEAD TRAUMA REHABILITATION																Costa, Alberto/AAA-7038-2019; Riccio, Angela/K-2745-2016	Riccio, Angela/0000-0002-4098-9461; COSTA, Alberto/0000-0002-4784-5524												0885-9701	1550-509X				MAR-APR	2014	29	2					157	171		10.1097/HTR.0b013e3182864f0b							WOS:000336504600010	23524876					
J	Yiu, DW; Wan, WP; Ng, FW; Chen, X; Su, J				Yiu, Daphne W.; Wan, William P.; Ng, Frank W.; Chen, Xing; Su, Jun			Sentimental Drivers of Social Entrepreneurship: A Study of China's Guangcai (Glorious) Program	MANAGEMENT AND ORGANIZATION REVIEW																Su, Jun/AAH-5175-2019; Wan, William/I-9807-2016; Yiu, Daphne/ABH-4949-2020	Wan, William/0000-0001-9819-906X; Yiu, Daphne/0000-0001-5438-7632												1740-8776	1740-8784				MAR	2014	10	1					55	80		10.1111/more.12043							WOS:000332719000004						
J	Koleva, S; Selterman, D; Iyer, R; Ditto, P; Graham, J				Koleva, Spassena; Selterman, Dylan; Iyer, Ravi; Ditto, Peter; Graham, Jesse			The Moral Compass of Insecurity: Anxious and Avoidant Attachment Predict Moral Judgment	SOCIAL PSYCHOLOGICAL AND PERSONALITY SCIENCE																	Koleva, Spassena/0000-0002-7013-2549												1948-5506	1948-5514				MAR	2014	5	2					185	194		10.1177/1948550613490965							WOS:000336437600007						
J	Saslow, LR; McCoy, S; van der Lowe, I; Cosley, B; Vartan, A; Oveis, C; Keltner, D; Moskowitz, JT; Epel, ES				Saslow, Laura R.; McCoy, Shannon; van der Loewe, Ilmo; Cosley, Brandon; Vartan, Arbi; Oveis, Christopher; Keltner, Dacher; Moskowitz, Judith T.; Epel, Elissa S.			Speaking under pressure: Low linguistic complexity is linked to high physiological and emotional stress reactivity	PSYCHOPHYSIOLOGY																	Saslow, Laura/0000-0003-3991-3205												0048-5772	1469-8986				MAR	2014	51	3					257	266		10.1111/psyp.12171							WOS:000331356100005	24354732					
J	Caruso, HM; Bernstein, B				Caruso, Hilary M.; Bernstein, Bettina			Evidence of declining empathy in third year osteopathic medical students	INTERNATIONAL JOURNAL OF OSTEOPATHIC MEDICINE																													1746-0689	1878-0164				MAR	2014	17	1			SI		22	27		10.1016/j.ijosm.2013.10.008							WOS:000334391400004						
J	Hepper, EG; Hart, CM; Meek, R; Cisek, S; Sedikides, C				Hepper, Erica G.; Hart, Claire M.; Meek, Rosie; Cisek, Sylwia; Sedikides, Constantine			Narcissism and Empathy in Young Offenders and Non-offenders	EUROPEAN JOURNAL OF PERSONALITY																Hepper, Erica G/I-7136-2013	Hepper, Erica G/0000-0003-4587-5866; Sedikides, Contantine/0000-0003-4036-889X												0890-2070	1099-0984				MAR	2014	28	2					201	210		10.1002/per.1939							WOS:000334033500009						
J	Enticott, PG; Fitzgibbon, BM; Kennedy, HA; Arnold, SL; Elliot, D; Peachey, A; Zangen, A; Fitzgerald, PB				Enticott, Peter G.; Fitzgibbon, Bernadette M.; Kennedy, Hayley A.; Arnold, Sara L.; Elliot, David; Peachey, Amy; Zangen, Abraham; Fitzgerald, Paul B.			A Double-blind, Randomized Trial of Deep Repetitive Transcranial Magnetic Stimulation (rTMS) for Autism Spectrum Disorder	BRAIN STIMULATION																Fitzgerald, Paul B/A-1225-2008; Enticott, Peter/L-4361-2019; Enticott, Peter/G-6923-2017	Fitzgerald, Paul B/0000-0003-4217-8096; Enticott, Peter/0000-0002-6638-951X; Fitzgibbon, Bernadette/0000-0002-5339-5304												1935-861X	1876-4754				MAR-APR	2014	7	2					206	211		10.1016/j.brs.2013.10.004							WOS:000333442200008	24280031					
J	Zhang, SC				Zhang, Suchuan			Impact of Job Involvement on Organizational Citizenship Behaviors in China	JOURNAL OF BUSINESS ETHICS																													0167-4544	1573-0697				MAR	2014	120	2					165	174		10.1007/s10551-013-1654-x							WOS:000332580900002						
J	Maoz, H; Tsviban, L; Gvirts, HZ; Shamay-Tsoory, SG; Levkovitz, Y; Watemberg, N; Bloch, Y				Maoz, Hagai; Tsviban, Lior; Gvirts, Hila Z.; Shamay-Tsoory, Simone G.; Levkovitz, Yechiel; Watemberg, Nathan; Bloch, Yuval			Stimulants improve theory of mind in children with attention deficit/hyperactivity disorder	JOURNAL OF PSYCHOPHARMACOLOGY																Gvirts, Hila/V-5269-2019	Gvirts, Hila/0000-0002-3625-5959; Watemberg, Nathan/0000-0002-9071-2401												0269-8811	1461-7285				MAR	2014	28	3					212	219		10.1177/0269881113492030							WOS:000332060100003	23761389					
J	Travis, R; Leech, TGJ				Travis, Raphael, Jr.; Leech, Tamara G. J.			Empowerment-Based Positive Youth Development: A New Understanding of Healthy Development for African American Youth	JOURNAL OF RESEARCH ON ADOLESCENCE																Leech, Tamara/ABD-1310-2020	Leech, Tamara/0000-0003-2739-5367												1050-8392	1532-7795				MAR	2014	24	1			SI		93	116		10.1111/jora.12062							WOS:000331528500008						
J	Lo Coco, A; Ingoglia, S; Lundqvist, LO				Lo Coco, Alida; Ingoglia, Sonia; Lundqvist, Lars-Olov			The Assessment of Susceptibility to Emotional Contagion: A Contribution to the Italian Adaptation of the Emotional Contagion Scale	JOURNAL OF NONVERBAL BEHAVIOR																Lundqvist, Lars-Olov/M-8547-2014; Ingoglia, Sonia/A-2455-2016	Lundqvist, Lars-Olov/0000-0002-6703-7575; Ingoglia, Sonia/0000-0002-7272-7976												0191-5886	1573-3653				MAR	2014	38	1					67	87		10.1007/s10919-013-0166-9							WOS:000330827500005						
J	Konrath, S; Corneille, O; Bushman, BJ; Luminet, O				Konrath, Sara; Corneille, Olivier; Bushman, Brad J.; Luminet, Olivier			The Relationship Between Narcissistic Exploitativeness, Dispositional Empathy, and Emotion Recognition Abilities	JOURNAL OF NONVERBAL BEHAVIOR																	Konrath, Sara/0000-0001-9182-0095												0191-5886	1573-3653				MAR	2014	38	1					129	143		10.1007/s10919-013-0164-y							WOS:000330827500008						
J	van Langen, MAM; Wissink, IB; van Vugt, ES; Van der Stouwe, T; Stams, GJJM				van Langen, M. A. M.; Wissink, I. B.; van Vugt, E. S.; Van der Stouwe, T.; Stams, G. J. J. M.			The relation between empathy and offending: A meta-analysis	AGGRESSION AND VIOLENT BEHAVIOR																van der Stouwe, Trudy/H-9125-2013	van der Stouwe, Trudy/0000-0002-8889-818X												1359-1789	1873-6335				MAR-APR	2014	19	2					179	189		10.1016/j.avb.2014.02.003							WOS:000334899200009						
