PT	AU	BA	BE	GP	AF	BF	CA	TI	SO	SE	BS	LA	DT	CT	CY	CL	SP	HO	DE	ID	AB	C1	RP	EM	RI	OI	FU	FX	CR	NR	TC	Z9	U1	U2	PU	PI	PA	SN	EI	BN	J9	JI	PD	PY	VL	IS	PN	SU	SI	MA	BP	EP	AR	DI	D2	EA	PG	WC	SC	GA	UT	PM	OA	HC	HP	DA
J	Davis, MH; Conklin, L; Smith, A; Luce, C				Davis, MH; Conklin, L; Smith, A; Luce, C			Effect of perspective taking on the cognitive representation of persons: A merging of self and other	JOURNAL OF PERSONALITY AND SOCIAL PSYCHOLOGY																													0022-3514					APR	1996	70	4					713	726		10.1037/0022-3514.70.4.713							WOS:A1996UE80100005	8636894					
J	LINTON, JC				LINTON, JC			ACUTE STRESS MANAGEMENT WITH PUBLIC SAFETY PERSONNEL - OPPORTUNITIES FOR CLINICAL-TRAINING AND PRO-BONO COMMUNITY-SERVICE	PROFESSIONAL PSYCHOLOGY-RESEARCH AND PRACTICE																													0735-7028					DEC	1995	26	6					566	573									WOS:A1995TE61200005						
J	BENNETT, JA				BENNETT, JA			METHODOLOGICAL NOTES ON EMPATHY - FURTHER CONSIDERATIONS	ADVANCES IN NURSING SCIENCE																													0161-9268	1550-5014				SEP	1995	18	1					36	50		10.1097/00012272-199509000-00005							WOS:A1995RP70700005	7486891					
J	MCBANE, DA				MCBANE, DA			EMPATHY AND THE SALESPERSON - A MULTIDIMENSIONAL PERSPECTIVE	PSYCHOLOGY & MARKETING																													0742-6046					JUL	1995	12	4					349	370		10.1002/mar.4220120409							WOS:A1995RE92100007						
J	BEUTEL, AM; MARINI, MM				BEUTEL, AM; MARINI, MM			GENDER AND VALUES	AMERICAN SOCIOLOGICAL REVIEW																													0003-1224					JUN	1995	60	3					436	448		10.2307/2096423							WOS:A1995RC48000008						
J	MILNER, JS; HALSEY, LB; FULTZ, J				MILNER, JS; HALSEY, LB; FULTZ, J			EMPATHIC RESPONSIVENESS AND EFFECTIVE REACTIVITY TO INFANT STIMULI IN HIGH-RISK AND LOW-RISK FOR PHYSICAL CHILD-ABUSE MOTHERS	CHILD ABUSE & NEGLECT																													0145-2134					JUN	1995	19	6					767	780		10.1016/0145-2134(95)00035-7							WOS:A1995RA80100012	7552846					
J	BREMS, C; SOHL, MA				BREMS, C; SOHL, MA			THE ROLE OF EMPATHY IN PARENTING STRATEGY CHOICES	FAMILY RELATIONS																													0197-6664					APR	1995	44	2					189	194		10.2307/584808							WOS:A1995QV79100012						
J	HUSTON, AC; WRIGHT, JC; ALVAREZ, M; TRUGLIO, R; FITCH, M; PIEMYAT, S				HUSTON, AC; WRIGHT, JC; ALVAREZ, M; TRUGLIO, R; FITCH, M; PIEMYAT, S			PERCEIVED TELEVISION REALITY AND CHILDRENS EMOTIONAL AND COGNITIVE RESPONSES TO ITS SOCIAL CONTENT	JOURNAL OF APPLIED DEVELOPMENTAL PSYCHOLOGY																													0193-3973					APR-JUN	1995	16	2					231	251		10.1016/0193-3973(95)90034-9							WOS:A1995RK52000004						
J	Hills, AM				Hills, AM			Empathy and belief in the mental experience of animals	ANTHROZOOS																													0892-7936						1995	8	3					132	142		10.2752/089279395787156347							WOS:A1995TR80800002						
J	ESTRADA, P				ESTRADA, P			ADOLESCENTS SELF-REPORTS OF PROSOCIAL RESPONSES TO FRIENDS AND ACQUAINTANCES - THE ROLE OF SYMPATHY-RELATED COGNITIVE, AFFECTIVE, AND MOTIVATIONAL PROCESSES	JOURNAL OF RESEARCH ON ADOLESCENCE																													1050-8392						1995	5	2					173	200		10.1207/s15327795jra0502_2							WOS:A1995QP78400002						
J	YINON, Y; MAYRAZ, A; FOX, S				YINON, Y; MAYRAZ, A; FOX, S			AGE AND THE FALSE-CONSENSUS EFFECT	JOURNAL OF SOCIAL PSYCHOLOGY																													0022-4545					DEC	1994	134	6					717	725		10.1080/00224545.1994.9923006							WOS:A1994QC18400001	7869703					
J	DAVIS, MH; LUCE, C; KRAUS, SJ				DAVIS, MH; LUCE, C; KRAUS, SJ			THE HERITABILITY OF CHARACTERISTICS ASSOCIATED WITH DISPOSITIONAL EMPATHY	JOURNAL OF PERSONALITY																													0022-3506					SEP	1994	62	3					369	391		10.1111/j.1467-6494.1994.tb00302.x							WOS:A1994PM27200005	7965564					
J	MAYER, JD; STEVENS, AA				MAYER, JD; STEVENS, AA			AN EMERGING UNDERSTANDING OF THE REFLECTIVE (META-)EXPERIENCE OF MOOD	JOURNAL OF RESEARCH IN PERSONALITY																Mayer, John D./D-1339-2019	Mayer, John D./0000-0003-1644-707X												0092-6566	1095-7251				SEP	1994	28	3					351	373		10.1006/jrpe.1994.1025							WOS:A1994PE84600007						
J	RICHENDOLLER, NR; WEAVER, JB				RICHENDOLLER, NR; WEAVER, JB			EXPLORING THE LINKS BETWEEN PERSONALITY AND EMPATHIC RESPONSE STYLE	PERSONALITY AND INDIVIDUAL DIFFERENCES																													0191-8869					SEP	1994	17	3					303	311		10.1016/0191-8869(94)90278-X							WOS:A1994PE33400001						
J	WATSON, PJ; BIDERMAN, MD; SAWRIE, SM				WATSON, PJ; BIDERMAN, MD; SAWRIE, SM			EMPATHY, SEX-ROLE ORIENTATION, AND NARCISSISM	SEX ROLES																													0360-0025	1573-2762				MAY	1994	30	9-10					701	723		10.1007/BF01544671							WOS:A1994NZ28900006						
J	BAGOZZI, RP; MOORE, DJ				BAGOZZI, RP; MOORE, DJ			PUBLIC-SERVICE ADVERTISEMENTS - EMOTIONS AND EMPATHY GUIDE PROSOCIAL BEHAVIOR	JOURNAL OF MARKETING																													0022-2429	1547-7185				JAN	1994	58	1					56	70		10.2307/1252251							WOS:A1994MZ52900005						
J	LONG, ECJ				LONG, ECJ			MAINTAINING A STABLE MARRIAGE - PERSPECTIVE-TAKING AS A PREDICTOR OF A PROPENSITY TO DIVORCE	JOURNAL OF DIVORCE & REMARRIAGE																													1050-2556						1993	21	1-2					121	138									WOS:A1993NK41500007						
J	GURTMAN, MB				GURTMAN, MB			CONSTRUCT-VALIDITY OF INTERPERSONAL PERSONALITY MEASURES - THE INTERPERSONAL CIRCUMPLEX AS A NOMOLOGICAL NET	JOURNAL OF PERSONALITY AND SOCIAL PSYCHOLOGY																													0022-3514	1939-1315				JUL	1992	63	1					105	118		10.1037/0022-3514.63.1.105							WOS:A1992JC38100010						
J	SMITH, KD				SMITH, KD			TRAIT SYMPATHY AND PERCEIVED CONTROL AS PREDICTORS OF ENTERING SYMPATHY-AROUSING SITUATIONS	PERSONALITY AND SOCIAL PSYCHOLOGY BULLETIN																													0146-1672					APR	1992	18	2					207	216		10.1177/0146167292182012							WOS:A1992HM77200012						
J	DAVIS, MH; OATHOUT, HA				DAVIS, MH; OATHOUT, HA			THE EFFECT OF DISPOSITIONAL EMPATHY ON ROMANTIC RELATIONSHIP BEHAVIORS - HETEROSOCIAL ANXIETY AS A MODERATING INFLUENCE	PERSONALITY AND SOCIAL PSYCHOLOGY BULLETIN																													0146-1672					FEB	1992	18	1					76	83		10.1177/0146167292181011							WOS:A1992HC29000011						
J	DAVIS, MH; FRANZOI, SL				DAVIS, MH; FRANZOI, SL			STABILITY AND CHANGE IN ADOLESCENT SELF-CONSCIOUSNESS AND EMPATHY	JOURNAL OF RESEARCH IN PERSONALITY																													0092-6566					MAR	1991	25	1					70	87		10.1016/0092-6566(91)90006-C							WOS:A1991EY04800005						
J	LONG, ECJ; ANDREWS, DW				LONG, ECJ; ANDREWS, DW			PERSPECTIVE TAKING AS A PREDICTOR OF MARITAL ADJUSTMENT	JOURNAL OF PERSONALITY AND SOCIAL PSYCHOLOGY																													0022-3514					JUL	1990	59	1					126	131		10.1037/0022-3514.59.1.126							WOS:A1990DT98600012						
J	SWEET, MJ; JOHNSON, CG				SWEET, MJ; JOHNSON, CG			ENHANCING EMPATHY - THE INTERPERSONAL IMPLICATIONS OF A BUDDHIST MEDITATION TECHNIQUE	PSYCHOTHERAPY																													0033-3204					SPR	1990	27	1					19	29		10.1037/0033-3204.27.1.19							WOS:A1990CQ18700004						
J	SPRAGGINS, EF; FOX, EA; CAREY, JC				SPRAGGINS, EF; FOX, EA; CAREY, JC			EMPATHY IN CLINICAL DIETITIANS AND DIETETIC INTERNS	JOURNAL OF THE AMERICAN DIETETIC ASSOCIATION																													0002-8223					FEB	1990	90	2					244	249									WOS:A1990CN24000010	2303660					
J	KANEKAR, S; MIRANDA, JP				KANEKAR, S; MIRANDA, JP			PERCEPTION OF DIRECT VERSUS INDIRECT HELPING-BEHAVIOR IN A HYPOTHETICAL CRIMINAL EMERGENCY	IRISH JOURNAL OF PSYCHOLOGY																													0303-3910						1990	11	3					221	237		10.1080/03033910.1990.10557804							WOS:A1990FD34000001						
J	SHEEHAN, EP; LENNON, R; MCDEVITT, T				SHEEHAN, EP; LENNON, R; MCDEVITT, T			REACTIONS TO AIDS AND OTHER ILLNESSES - REPORTED INTERACTIONS IN THE WORKPLACE	JOURNAL OF PSYCHOLOGY					1987 ANNUAL CONF OF THE AMERICAN PSYCHOLOGICAL ASSOC	AUG, 1987	NEW YORK, NY	AMER PSYCHOL ASSOC																					0022-3980					NOV	1989	123	6					525	536		10.1080/00223980.1989.10543007							WOS:A1989CJ48700001	2607483					
J	BREMS, C				BREMS, C			DIMENSIONALITY OF EMPATHY AND ITS CORRELATES	JOURNAL OF PSYCHOLOGY																													0022-3980					JUL	1989	123	4					329	337		10.1080/00223980.1989.10542989							WOS:A1989AN82300003						
J	MOORE, DJ; HOENIG, S				MOORE, DJ; HOENIG, S			NEGATIVE EMOTIONS AS MEDIATORS OF ATTITUDES IN ADVERTISING APPEALS	ADVANCES IN CONSUMER RESEARCH																													0098-9258						1989	16						581	586									WOS:A1989AV93000095						
J	PANCER, SM				PANCER, SM			SALIENCE OF APPEAL AND AVOIDANCE OF HELPING SITUATIONS	CANADIAN JOURNAL OF BEHAVIOURAL SCIENCE-REVUE CANADIENNE DES SCIENCES DU COMPORTEMENT																													0008-400X					APR	1988	20	2					133	139		10.1037/h0079924							WOS:A1988N229900002						
J	DAVIS, MH; OATHOUT, HA				DAVIS, MH; OATHOUT, HA			MAINTENANCE OF SATISFACTION IN ROMANTIC RELATIONSHIPS - EMPATHY AND RELATIONAL COMPETENCE	JOURNAL OF PERSONALITY AND SOCIAL PSYCHOLOGY																													0022-3514					AUG	1987	53	2					397	410		10.1037/0022-3514.53.2.397							WOS:A1987J614200020						
J	BATSON, CD; FULTZ, J; SCHOENRADE, PA				BATSON, CD; FULTZ, J; SCHOENRADE, PA			DISTRESS AND EMPATHY - 2 QUALITATIVELY DISTINCT VICARIOUS EMOTIONS WITH DIFFERENT MOTIVATIONAL CONSEQUENCES	JOURNAL OF PERSONALITY																													0022-3506					MAR	1987	55	1					19	39		10.1111/j.1467-6494.1987.tb00426.x							WOS:A1987G795200002	3572705					
J	BATSON, CD				BATSON, CD			PRO-SOCIAL MOTIVATION - IS IT EVER TRULY ALTRUISTIC	ADVANCES IN EXPERIMENTAL SOCIAL PSYCHOLOGY																													0065-2601						1987	20						65	122		10.1016/S0065-2601(08)60412-8							WOS:A1987M258100002						
J	DAVIS, MH; HULL, JG; YOUNG, RD; WARREN, GG				DAVIS, MH; HULL, JG; YOUNG, RD; WARREN, GG			EMOTIONAL-REACTIONS TO DRAMATIC FILM STIMULI - THE INFLUENCE OF COGNITIVE AND EMOTIONAL EMPATHY	JOURNAL OF PERSONALITY AND SOCIAL PSYCHOLOGY																													0022-3514					JAN	1987	52	1					126	133		10.1037/0022-3514.52.1.126							WOS:A1987F642800015	3820067					
J	EISENBERG, N; MILLER, PA				EISENBERG, N; MILLER, PA			THE RELATION OF EMPATHY TO PRO-SOCIAL AND RELATED BEHAVIORS	PSYCHOLOGICAL BULLETIN																													0033-2909					JAN	1987	101	1					91	119		10.1037/0033-2909.101.1.91							WOS:A1987F724700005	3562705					
J	ROMER, D; GRUDER, CL; LIZZADRO, T				ROMER, D; GRUDER, CL; LIZZADRO, T			A PERSON SITUATION APPROACH TO ALTRUISTIC BEHAVIOR	JOURNAL OF PERSONALITY AND SOCIAL PSYCHOLOGY																													0022-3514					NOV	1986	51	5					1001	1012		10.1037/0022-3514.51.5.1001							WOS:A1986E738800011						
J	GRUEN, RJ; MENDELSOHN, G				GRUEN, RJ; MENDELSOHN, G			EMOTIONAL RESPONSES TO AFFECTIVE DISPLAYS IN OTHERS - THE DISTINCTION BETWEEN EMPATHY AND SYMPATHY	JOURNAL OF PERSONALITY AND SOCIAL PSYCHOLOGY																													0022-3514					SEP	1986	51	3					609	614		10.1037/0022-3514.51.3.609							WOS:A1986D847600013						
J	STOUT, PA; LECKENBY, JD				STOUT, PA; LECKENBY, JD			MEASURING EMOTIONAL RESPONSE TO ADVERTISING	JOURNAL OF ADVERTISING																													0091-3367						1986	15	4					35	42		10.1080/00913367.1986.10673036							WOS:A1986F281800006						
J	SCHMITT, M; DALBERT, C; MONTADA, L				SCHMITT, M; DALBERT, C; MONTADA, L			PRO-SOCIAL BEHAVIOR OF ADULT DAUGHTERS TOWARDS THEIR MOTHERS - DIFFERENCES IN THE DETERMINANTS OF INTENTION AND REALIZATION	PSYCHOLOGISCHE BEITRAGE																													0033-3018						1986	28	1-2					139	163									WOS:A1986E928300007						
J	BELL, RA				BELL, RA			CONVERSATIONAL INVOLVEMENT AND LONELINESS	COMMUNICATION MONOGRAPHS																													0363-7751						1985	52	3					218	235		10.1080/03637758509376107							WOS:A1985APL4400002						
J	DOVIDIO, JF				DOVIDIO, JF			HELPING-BEHAVIOR AND ALTRUISM - AN EMPIRICAL AND CONCEPTUAL OVERVIEW	ADVANCES IN EXPERIMENTAL SOCIAL PSYCHOLOGY																													0065-2601						1984	17						361	427		10.1016/S0065-2601(08)60123-9							WOS:A1984ABQ1900007						
J	MILL, J				MILL, J			HIGH AND LOW SELF-MONITORING INDIVIDUALS - THEIR DECODING SKILLS AND EMPATHIC EXPRESSION	JOURNAL OF PERSONALITY																													0022-3506						1984	52	4					372	388		10.1111/j.1467-6494.1984.tb00358.x							WOS:A1984TZ46000006						
